Amazon_Name,Amazon_Synonyms,Amazon_SalesPrice,Amazon_OriginalPrice,Amazon_Availability,Amazon_Rating,Amazon_ProductLink,Amazon_ImageLink,Flipkart_Name,Flipkart_Synonyms,Flipkart_SalesPrice,Flipkart_OriginalPrice,Flipkart_Rating,Flipkart_ProductLink,Flipkart_ImageLink,Snapdeal_Name,Snapdeal_Synonyms,Snapdeal_SalesPrice,Snapdeal_OriginalPrice,Snapdeal_Rating,Snapdeal_ProductLink,Snapdeal_ImageLink,Snapdeal_Availability
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"['MOTOROLA G10 Power ', 'MOTOROLA G10 Power  64 GB']",Unavailable,Unavailable,Unavailable,4.5,https://www.amazon.co.in/MOTOROLA-G10-Power-Aurora-Grey/dp/B08ZDHDR4V/ref=sr_1_216?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-216,https://m.media-amazon.com/images/I/31yW27dKYtL._AC_UY218_.jpg,"MOTOROLA G10 Power (Breeze Blue, 64 GB)",MOTOROLA G10 Power | MOTOROLA G10 Power Breeze Blue | MOTOROLA G10 Power  64 GB,9999.0,12999,4.1,https://www.flipkart.com/motorola-g10-power-breeze-blue-64-gb/p/itm8e2997ef47ea5?pid=MOBFVXJ4HJ3TCPUJ&lid=LSTMOBFVXJ4HJ3TCPUJYINLRU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_81&otracker=browse&fm=organic&iid=e81452ea-6dde-4a56-990c-eb1ac418e63a.MOBFVXJ4HJ3TCPUJ.SEARCH&ppt=None&ppn=None&ssid=3nmdrt1nlc0000001624017298981,https://rukminim1.flixcart.com/image/312/312/klzhq4w0/mobile/m/i/j/g10-power-pamr0002in-pamr0008in-pamr0010in-motorola-original-imagyyvxqmjfvkdh.jpeg?q=70,"Motorola G10 Power ( 64GB , 4 GB ) Blue","Motorola G10 Power | Motorola G10 Power ( 64GB , 4 GB) | Motorola G10 Power Blue",12003.0,12999.0,0.0,https://www.snapdeal.com/product/motorola-g10-power-64gb-4/623701355831,https://n2.sdlcdn.com/imgs/j/s/q/Motorola-G10-Power-64GB-4-SDL266022278-1-ff75c.jpg,Available
realme C20 (32 GB) (2 GB RAM) (Cool Blue),"['realme C20 ', 'realme C20  32 GB']",Unavailable,Unavailable,Unavailable,2.9,https://www.amazon.co.in/realme-C20-RAM-Cool-Blue/dp/B0926RYYTP/ref=sr_1_217?dchild=1&keywords=mobile&qid=1624268783&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-217,https://m.media-amazon.com/images/I/312WhlbLtEL._AC_UY218_.jpg,"realme C20 (Cool Grey, 32 GB)",realme C20 | realme C20 Cool Grey | realme C20  32 GB,6799.0,7999,4.4,https://www.flipkart.com/realme-c20-cool-grey-32-gb/p/itmea1903897436b?pid=MOBGF489SQZCFHYA&lid=LSTMOBGF489SQZCFHYAGB7SDS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_7&otracker=browse&fm=organic&iid=3724793c-f4d9-4169-acc3-7c40c23cb9f7.MOBGF489SQZCFHYA.SEARCH&ppt=None&ppn=None&ssid=955fid1hvk0000001624017213520,https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/mobile/7/9/u/c20-rmx3063-realme-original-imagfxfzjrkqtbhe.jpeg?q=70,,,,,,,,
"Motorola Moto G 5G (Volcanic Grey, 6GB+128GB)","['Motorola Moto G 5G ', 'Motorola Moto G 5G Volcanic Grey', 'Motorola Moto G 5G  6GB+128GB']",Unavailable,Unavailable,Unavailable,3.9,https://www.amazon.co.in/Motorola-Moto-Volcanic-Grey-128GB/dp/B08R3YSH8P/ref=sr_1_218?dchild=1&keywords=mobile&qid=1624268783&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-218,https://m.media-amazon.com/images/I/41XnkOrNbrL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"IKALL K18 Dual SIM, Grey","['IKALL K18 Dual SIM', 'IKALLK18 Dual SIM Grey']",999,1499,Available,2.9,https://www.amazon.co.in/IKALL-K18-Dual-SIM-Grey/dp/B08T18CZ59/ref=sr_1_219?dchild=1&keywords=mobile&qid=1624268783&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-219,https://m.media-amazon.com/images/I/61erfZo9VML._AC_UY218_.jpg,,,,,,,,,,,,,,,
"Nokia 2.4 Android 10 Smartphone with Large HD+ Screen, Night Mode and Portrait Mode, 2-Day Battery Life | Fjord Blue","['Nokia', '2.4 Android 10 Smartphone with Large HD+ Screen, Night Mode and Portrait Mode, 2-Day Battery Life | Fjord Blue']",9830,11499,Available,3.9,https://www.amazon.co.in/Test-Exclusive242_Sep19/dp/B07XD2G5BP/ref=sr_1_220?dchild=1&keywords=mobile&qid=1624268783&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-220,https://m.media-amazon.com/images/I/71KoXfQOjYL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"realme 8 5G (4 GB RAM, 64GB ROM) (Supersonic Blue)","['realme 8 5G ', 'realme 8 5G 4 GB RAM', 'realme 8 5G  64GB ROM']",Unavailable,Unavailable,Unavailable,5.0,https://www.amazon.co.in/realme-RAM-64GB-Supersonic-Blue/dp/B094ZNTRQQ/ref=sr_1_221?dchild=1&keywords=mobile&qid=1624268783&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-221,https://m.media-amazon.com/images/I/41NE1xBiBIS._AC_UY218_.jpg,,,,,,,,,,,,,,,
"realme C25 (Watery Grey, 4GB RAM+128GB Storage) with No Cost EMI/Additional Exchange Offers","['realme C25 ', 'realme C25 Watery Grey', 'realme C25  4GB RAM+128GB Storage']",Unavailable,Unavailable,Unavailable,5.0,https://www.amazon.co.in/realme-Watery-Storage-Additional-Exchange/dp/B093C2KJM9/ref=sr_1_222?dchild=1&keywords=mobile&qid=1624268783&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-222,https://m.media-amazon.com/images/I/61mMzpwpfrS._AC_UY218_.jpg,"realme C25 (Watery Grey, 64 GB)",realme C25 | realme C25 Watery Grey | realme C25  64 GB,9999.0,10999,4.4,https://www.flipkart.com/realme-c25-watery-grey-64-gb/p/itm62d25188ea98a?pid=MOBGFZ7VQJRGH4NE&lid=LSTMOBGFZ7VQJRGH4NEVVSZQF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_85&otracker=browse&fm=organic&iid=e81452ea-6dde-4a56-990c-eb1ac418e63a.MOBGFZ7VQJRGH4NE.SEARCH&ppt=None&ppn=None&ssid=3nmdrt1nlc0000001624017298981,https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/mobile/e/g/u/c25-rmx3193-realme-original-imagfxftkbzfhu8y.jpeg?q=70,,,,,,,,
"IKALL K3312 Dual SIM, Dark blue","['IKALL K3312 Dual SIM', 'IKALLK3312 Dual SIM Dark blue']",799,1299,Available,3.4,https://www.amazon.co.in/IKALL-K3312-Dual-Dark-blue/dp/B08W8PH455/ref=sr_1_223?dchild=1&keywords=mobile&qid=1624268783&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-223,https://m.media-amazon.com/images/I/61jtf5Gn6UL._AC_UY218_.jpg,,,,,,,,,,,,,,,
Lava A1 Josh (White),"['Lava A1 Josh ', 'Lava A1 Josh  White']",954,1129,Available,4.0,https://www.amazon.co.in/Lava-A1-Josh-White/dp/B07RV3KH3Q/ref=sr_1_224?dchild=1&keywords=mobile&qid=1624268783&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-224,https://m.media-amazon.com/images/I/71PprqzcaPL._AC_UY218_.jpg,LAVA A1, |  | LAVA A1,988.0,1159,4.2,https://www.flipkart.com/lava-a1/p/itmfhknfjfyxwddq?pid=MOBFPYVYXDXU7WPD&lid=LSTMOBFPYVYXDXU7WPDNPAE4R&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_162&otracker=browse&fm=organic&iid=52dd46e8-e057-4a6b-9e7d-3d1524a82003.MOBFPYVYXDXU7WPD.SEARCH&ppt=None&ppn=None&ssid=sh2ukp70000000001624017382399,https://rukminim1.flixcart.com/image/312/312/k7tdj0w0/mobile/w/p/d/lava-a1-lava-a1-original-imafpz8rvcubkzta.jpeg?q=70,,,,,,,,
Lava A1 Josh (White),"['Lava A1 Josh ', 'Lava A1 Josh  White']",954,1129,Available,4.0,https://www.amazon.co.in/Lava-A1-Josh-White/dp/B07RV3KH3Q/ref=sr_1_224?dchild=1&keywords=mobile&qid=1624268783&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-224,https://m.media-amazon.com/images/I/71PprqzcaPL._AC_UY218_.jpg,LAVA A1, |  | LAVA A1,988.0,1159,4.2,https://www.flipkart.com/lava-a1/p/itmfhknfjfyxwddq?pid=MOBFPYVYHB7DHBZF&lid=LSTMOBFPYVYHB7DHBZFAQTSDA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_163&otracker=browse&fm=organic&iid=52dd46e8-e057-4a6b-9e7d-3d1524a82003.MOBFPYVYHB7DHBZF.SEARCH&ppt=None&ppn=None&ssid=sh2ukp70000000001624017382399,https://rukminim1.flixcart.com/image/312/312/k7usyvk0/mobile/b/z/f/lava-a1-lava-a1-original-imafpztgwhjcwuet.jpeg?q=70,,,,,,,,
Lava A1 Josh (White),"['Lava A1 Josh ', 'Lava A1 Josh  White']",954,1129,Available,4.0,https://www.amazon.co.in/Lava-A1-Josh-White/dp/B07RV3KH3Q/ref=sr_1_224?dchild=1&keywords=mobile&qid=1624268783&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-224,https://m.media-amazon.com/images/I/71PprqzcaPL._AC_UY218_.jpg,LAVA A1, |  | LAVA A1,988.0,1159,4.2,https://www.flipkart.com/lava-a1/p/itmfhknfjfyxwddq?pid=MOBFPYVYUEPEWFYH&lid=LSTMOBFPYVYUEPEWFYHIIHWDP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_165&otracker=browse&fm=organic&iid=52dd46e8-e057-4a6b-9e7d-3d1524a82003.MOBFPYVYUEPEWFYH.SEARCH&ppt=None&ppn=None&ssid=sh2ukp70000000001624017382399,https://rukminim1.flixcart.com/image/312/312/k7tdj0w0/mobile/f/y/h/lava-a1-lava-a1-original-imafpz8rer4he3te.jpeg?q=70,,,,,,,,
Lava A1 Josh (White),"['Lava A1 Josh ', 'Lava A1 Josh  White']",954,1129,Available,4.0,https://www.amazon.co.in/Lava-A1-Josh-White/dp/B07RV3KH3Q/ref=sr_1_224?dchild=1&keywords=mobile&qid=1624268783&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-224,https://m.media-amazon.com/images/I/71PprqzcaPL._AC_UY218_.jpg,LAVA A1, |  | LAVA A1,988.0,1159,4.2,https://www.flipkart.com/lava-a1/p/itmfhknfjfyxwddq?pid=MOBFA79EFZACHT6S&lid=LSTMOBFA79EFZACHT6SKEKUPV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_166&otracker=browse&fm=organic&iid=52dd46e8-e057-4a6b-9e7d-3d1524a82003.MOBFA79EFZACHT6S.SEARCH&ppt=None&ppn=None&ssid=sh2ukp70000000001624017382399,https://rukminim1.flixcart.com/image/312/312/jo62kcw0/mobile/t/6/s/lava-a1-a1-original-imafa8yaxuhppdpc.jpeg?q=70,,,,,,,,
Lava A1 Josh (White),"['Lava A1 Josh ', 'Lava A1 Josh  White']",954,1129,Available,4.0,https://www.amazon.co.in/Lava-A1-Josh-White/dp/B07RV3KH3Q/ref=sr_1_224?dchild=1&keywords=mobile&qid=1624268783&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-224,https://m.media-amazon.com/images/I/71PprqzcaPL._AC_UY218_.jpg,LAVA A1, |  | LAVA A1,1159.0,NAN,4.2,https://www.flipkart.com/lava-a1/p/itm62f66d4146cb6?pid=MOBFJHGCZ6GYGNSZ&lid=LSTMOBFJHGCZ6GYGNSZYZX2ME&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_210&otracker=browse&fm=organic&iid=26f2892e-3ac1-4753-a9e5-d11ba855fefb.MOBFJHGCZ6GYGNSZ.SEARCH&ppt=None&ppn=None&ssid=jn3uxzb4sg0000001624017437818,https://rukminim1.flixcart.com/image/312/312/jzhb24w0/mobile/n/s/z/lava-a1-na-original-imafjhh9tygjckt8.jpeg?q=70,,,,,,,,
Lava A1 Josh (White),"['Lava A1 Josh ', 'Lava A1 Josh  White']",954,1129,Available,4.0,https://www.amazon.co.in/Lava-A1-Josh-White/dp/B07RV3KH3Q/ref=sr_1_224?dchild=1&keywords=mobile&qid=1624268783&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-224,https://m.media-amazon.com/images/I/71PprqzcaPL._AC_UY218_.jpg,LAVA A1, |  | LAVA A1,1149.0,NAN,4.2,https://www.flipkart.com/lava-a1/p/itmfhknfjfyxwddq?pid=MOBFEYA5YAZFNVEA&lid=LSTMOBFEYA5YAZFNVEASMYP5X&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_306&otracker=browse&fm=organic&iid=05d83aa1-e8ea-4e9a-9073-b220490edac9.MOBFEYA5YAZFNVEA.SEARCH&ppt=None&ppn=None&ssid=h5rz5p7xps0000001624017547820,https://rukminim1.flixcart.com/image/312/312/jtrjngw0/mobile/v/e/a/lava-a1-a1-original-imafeyxvvhzuxz6v.jpeg?q=70,,,,,,,,
Lava A1 Josh (White),"['Lava A1 Josh ', 'Lava A1 Josh  White']",954,1129,Available,4.0,https://www.amazon.co.in/Lava-A1-Josh-White/dp/B07RV3KH3Q/ref=sr_1_224?dchild=1&keywords=mobile&qid=1624268783&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-224,https://m.media-amazon.com/images/I/71PprqzcaPL._AC_UY218_.jpg,LAVA A1, |  | LAVA A1,1099.0,NAN,4.2,https://www.flipkart.com/lava-a1/p/itmfhknfjfyxwddq?pid=MOBFA799WMUH23TH&lid=LSTMOBFA799WMUH23THSTKVZD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_307&otracker=browse&fm=organic&iid=05d83aa1-e8ea-4e9a-9073-b220490edac9.MOBFA799WMUH23TH.SEARCH&ppt=None&ppn=None&ssid=h5rz5p7xps0000001624017547820,https://rukminim1.flixcart.com/image/312/312/jo62kcw0/mobile/3/t/h/lava-a1-a1-original-imafa8y6yf6zzyb9.jpeg?q=70,,,,,,,,
Nokia 110 Dual SIM (Blue),"['Nokia 110 Dual SIM ', 'Nokia 110 Dual SIM  Blue']",1655,2099,Available,3.9,https://www.amazon.co.in/Nokia-110-Dual-SIM-Ocean/dp/B07ZG58Q48/ref=sr_1_225?dchild=1&keywords=mobile&qid=1624268783&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-225,https://m.media-amazon.com/images/I/41l8Ih2TENL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"Vivo Y20 (Obsidian Black, 6GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","['Vivo Y20 ', 'Vivo Y20 Obsidian Black', 'Vivo Y20  6GB RAM']",13990,17990,Available,4.3,https://www.amazon.co.in/Vivo-Obsidian-Storage-Additional-Exchange/dp/B089MTQPDB/ref=sr_1_226?dchild=1&keywords=mobile&qid=1624268783&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-226,https://m.media-amazon.com/images/I/71SVzNmepQL._AC_UY218_.jpg,"ViVO Y20G (Obsidian Black, 64 GB)",ViVO Y20G | ViVO Y20G Obsidian Black | ViVO Y20G  64 GB,12990.0,16990,4.3,https://www.flipkart.com/vivo-y20g-obsidian-black-64-gb/p/itm4f2cd46459e6c?pid=MOBFZX2GHX8AYHFT&lid=LSTMOBFZX2GHX8AYHFTSNCQDT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_155&otracker=browse&fm=organic&iid=52dd46e8-e057-4a6b-9e7d-3d1524a82003.MOBFZX2GHX8AYHFT.SEARCH&ppt=None&ppn=None&ssid=sh2ukp70000000001624017382399,https://rukminim1.flixcart.com/image/312/312/kksmikw0/mobile/x/e/g/y20g-v2037-vivo-original-imagy2ht5qrgn3zx.jpeg?q=70,,,,,,,,
"itel A48 (Gradation Purple, 2GB RAM, 32GB Storage)","['itel A48 ', 'itel A48 Gradation Purple', 'itel A48  2GB RAM']",5960,6999,Available,3.9,https://www.amazon.co.in/itel-Gradation-Purple-32GB-Storage/dp/B08KVCZMFS/ref=sr_1_227?dchild=1&keywords=mobile&qid=1624268783&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-227,https://m.media-amazon.com/images/I/71kmcdLjDWL._AC_UY218_.jpg,"Itel A48 (Gradation Purple, 32 GB)",Itel A48 | Itel A48 Gradation Purple | Itel A48  32 GB,5975.0,NAN,4,https://www.flipkart.com/itel-a48-gradation-purple-32-gb/p/itm11a32cb5b94af?pid=MOBFWW4P7J9TWZAW&lid=LSTMOBFWW4P7J9TWZAWHRDHGS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_34_814&otracker=browse&fm=organic&iid=143b5c0b-dc89-41dd-859a-1b86380e4900.MOBFWW4P7J9TWZAW.SEARCH&ppt=None&ppn=None&ssid=31frb92r0g0000001624018124123,https://rukminim1.flixcart.com/image/312/312/kpr8k280/mobile/i/i/y/a48-a48-itel-original-imag3weygjjazzcg.jpeg?q=70,,,,,,,,
"Samsung Galaxy A12 (White,4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","['Samsung Galaxy A12 ', 'Samsung Galaxy A12 White', 'Samsung Galaxy A12 4GB RAM']",12999,13999,Available,3.9,https://www.amazon.co.in/Samsung-Galaxy-Storage-Additional-Exchange/dp/B08WC8NWL5/ref=sr_1_228?dchild=1&keywords=mobile&qid=1624268783&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-228,https://m.media-amazon.com/images/I/91C59JQuC2L._AC_UY218_.jpg,"SAMSUNG Galaxy M12 (White, 64 GB)",SAMSUNG Galaxy M12 | SAMSUNG Galaxy M12 White | SAMSUNG Galaxy M12  64 GB,11299.0,NAN,4.2,https://www.flipkart.com/samsung-galaxy-m12-white-64-gb/p/itmfc7abd82822b2?pid=MOBGFG8GWBRPHMKT&lid=LSTMOBGFG8GWBRPHMKTXKS3PB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_33_783&otracker=browse&fm=organic&iid=d7daf404-3cf8-47b2-beed-b39882cbc555.MOBGFG8GWBRPHMKT.SEARCH&ppt=None&ppn=None&ssid=vtzbwj3a6o0000001624018096883,https://rukminim1.flixcart.com/image/312/312/kmjhw280/mobile/l/i/s/galaxy-m12-galaxy-m12-samsung-original-imagffyujuzhbuz7.jpeg?q=70,,,,,,,,
